1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-47.55,22.12,14.02,30.24,156.03,-1.23,147.42,28.06,137.89,34.65,you
-47.41,22.3,14.01,30.31,155.9,-1.07,147.37,28.27,137.88,34.93,you
-47.38,22.28,14.32,30.22,155.86,-1.13,147.43,28.36,137.93,35.11,you
-47.33,22.16,14.63,30.11,155.89,-1.26,147.63,28.4,138.08,35.24,you
-47.14,22.01,14.8,29.87,155.76,-1.31,147.71,28.38,138.22,35.38,you
-47.07,21.74,14.82,29.58,155.76,-1.6,147.76,28.24,138.24,35.33,you
-47.09,21.55,14.55,29.54,155.91,-1.72,147.9,28.22,138.29,35.27,you
-47.26,21.54,14.13,29.6,156.24,-1.86,148.08,27.95,138.36,34.88,you
-47.36,21.66,14.27,29.72,156.46,-1.91,148.07,27.57,138.26,34.37,you
-47.39,21.76,14.0,29.98,156.51,-1.87,147.95,27.44,138.06,34.16,you
-47.43,21.77,13.93,30.08,156.64,-1.78,147.95,27.36,138.02,34.05,you
-47.64,21.8,13.86,30.05,156.8,-1.83,147.91,27.23,138.01,33.9,you
