1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-31.04,-32.28,4.44,-64.67,48.55,-54.41,67.36,44.06,73.04,49.06,victory
-31.16,-32.35,4.01,-64.72,47.75,-54.64,67.2,43.84,73.01,48.74,victory
-30.55,-32.47,3.95,-67.21,47.47,-56.1,66.9,43.48,72.67,48.34,victory
-30.64,-32.58,4.04,-67.83,47.34,-56.23,66.78,43.11,72.47,47.87,victory
-30.41,-32.55,4.3,-67.67,48.06,-56.35,66.7,42.98,72.22,47.83,victory
-30.2,-32.72,4.05,-67.95,48.31,-57.12,66.38,42.66,71.92,47.68,victory
-29.94,-32.73,3.97,-68.32,48.23,-58.05,66.04,42.15,71.44,47.28,victory
-29.82,-32.68,3.87,-68.35,47.91,-58.46,65.82,41.88,71.22,46.94,victory
-29.74,-32.77,3.37,-68.04,48.31,-59.44,65.5,41.56,70.75,46.62,victory
-29.6,-33.03,3.49,-67.66,48.26,-58.26,65.25,41.76,70.44,46.74,victory
-29.34,-33.23,3.88,-68.16,49.39,-58.27,64.97,41.89,70.14,47.06,victory
-28.82,-33.33,5.73,-69.03,51.67,-58.56,64.66,41.53,69.7,46.99,victory
-28.35,-33.23,7.96,-69.64,53.7,-58.7,64.51,41.28,69.51,46.97,victory
-28.04,-32.96,10.09,-70.29,55.91,-59.0,64.39,41.21,69.39,47.1,victory
-28.14,-32.87,10.34,-70.54,56.93,-59.31,64.21,41.17,69.12,47.08,victory
-28.17,-32.87,9.32,-70.4,57.06,-59.43,64.22,41.39,69.07,47.33,victory
-28.28,-32.94,8.62,-70.27,57.16,-59.72,64.14,41.5,69.06,47.53,victory
-28.29,-32.99,8.25,-69.99,56.77,-59.15,63.84,41.76,69.2,47.65,victory
-28.51,-32.94,8.12,-69.61,56.96,-58.95,63.89,41.88,69.23,47.75,victory
-28.57,-32.87,8.61,-69.55,57.11,-58.59,63.91,41.94,69.23,47.75,victory
-28.7,-32.98,8.04,-69.24,56.67,-58.73,63.76,41.85,68.99,47.67,victory
-28.87,-32.99,7.7,-68.97,56.3,-58.83,63.76,41.83,68.93,47.65,victory
-28.84,-32.91,7.74,-69.01,56.37,-58.87,63.8,41.86,68.96,47.69,victory
-28.78,-32.99,7.59,-69.2,56.41,-59.03,63.79,41.87,68.91,47.77,victory
-28.73,-32.99,7.77,-69.22,56.74,-59.13,63.68,41.93,68.77,47.92,victory
-28.67,-32.86,8.07,-69.2,56.95,-59.39,63.25,41.89,68.82,47.82,victory
-28.79,-32.81,7.75,-68.53,56.67,-59.21,63.54,41.97,68.97,47.84,victory
-28.9,-32.81,7.03,-68.18,56.24,-59.12,63.63,42.03,68.99,47.83,victory
-29.15,-32.89,6.27,-67.7,55.54,-59.06,63.72,42.08,69.09,47.79,victory
-29.27,-32.98,6.07,-67.47,55.38,-58.92,63.8,42.14,69.14,47.86,victory
-29.21,-32.93,6.77,-68.21,55.84,-58.86,63.92,42.15,69.18,47.9,victory
-29.03,-32.93,7.2,-68.58,56.53,-59.0,63.87,42.06,69.15,47.91,victory
-29.03,-32.92,8.29,-70.12,56.87,-58.51,63.82,41.97,69.01,47.77,victory
-29.17,-32.81,7.95,-69.53,56.56,-58.49,63.87,41.97,68.94,47.68,victory
-29.4,-32.77,7.36,-68.55,56.13,-58.35,64.09,42.1,69.14,47.71,victory
